"methods","samples.logP","samples.logN0","samples.log_sigma_d","samples.log_sigma_p","samples.log_tau","samples.log_delta"
"Delay reconstruction",3.66617157048037,5.11397616230285,1.38266058087799,-0.929577589884591,1.39995477400529,-0.778011324180506
"Delay reconstruction",4.29299897520793,4.73961235464053,1.00403032647758,-0.999410089757587,1.25868281054532,-0.756367915627519
"Delay reconstruction",4.29299897520793,4.73961235464053,1.00403032647758,-0.999410089757587,1.25868281054532,-0.756367915627519
"Delay reconstruction",3.67645984242389,5.06827334874023,1.12298112409903,-0.156412055228499,1.40987846878361,-0.699921685034418
"Delay reconstruction",4.29299897520793,4.73961235464053,1.00403032647758,-0.999410089757587,1.25868281054532,-0.756367915627519
"Delay reconstruction",4.29299897520793,4.73961235464053,1.00403032647758,-0.999410089757587,1.25868281054532,-0.756367915627519
"Delay reconstruction",4.29299897520793,4.73961235464053,1.00403032647758,-0.999410089757587,1.25868281054532,-0.756367915627519
"Delay reconstruction",4.29299897520793,4.73961235464053,1.00403032647758,-0.999410089757587,1.25868281054532,-0.756367915627519
"Delay reconstruction",3.19704052926544,5.48527661386571,-0.855962677443511,-0.879450135454453,1.90776822067185,-1.1754182801005
"Delay reconstruction",4.29299897520793,4.73961235464053,1.00403032647758,-0.999410089757587,1.25868281054532,-0.756367915627519
"Delay reconstruction",4.29299897520793,4.73961235464053,1.00403032647758,-0.999410089757587,1.25868281054532,-0.756367915627519
"Delay reconstruction",2.64610734537845,6.00794531478828,0.00171792484115821,-1.19818110180315,1.90018747004546,-0.798188317455472
"Delay reconstruction",2.39760299071108,6.2480472597999,-1.38077216139818,-1.18328838754945,2.05640767122,-0.904712466916865
"Delay reconstruction",1.98040849852187,6.54350801620357,-0.0894599946734907,-1.49131033945642,2.23371459202774,-0.852963699391425
"Delay reconstruction",2.90762231565662,5.65690861669258,-1.14263138545773,-0.203975564984371,1.87339804800231,-1.46171806681297
"Delay reconstruction",2.90762231565662,5.65690861669258,-1.14263138545773,-0.203975564984371,1.87339804800231,-1.46171806681297
"Delay reconstruction",2.49749318175816,5.95866374088164,-0.439180936490974,-0.200665241972164,1.93228736769032,-1.34615813423188
"Delay reconstruction",3.3439456330104,5.54384175829832,-1.28853387268393,-0.770250992982904,1.72566380790336,-1.33017770790482
"Delay reconstruction",2.64610734537845,6.00794531478828,0.00171792484115821,-1.19818110180315,1.90018747004546,-0.798188317455472
"Delay reconstruction",2.82440811419085,5.81823160519115,0.423958429706083,-1.20625408282856,1.82158648849614,-0.880917922505935
"Delay reconstruction",2.7272572211786,6.04673713241843,-0.38414906222935,-1.57127888952406,1.88324215634967,-0.835489837229283
"Delay reconstruction",2.30553319345432,6.26925864451499,0.281175460104342,-1.27533047266555,1.95786520667052,-0.974756434636511
"Delay reconstruction",2.71118557702308,5.82047152645612,-1.41567716569216,-1.44822895895949,1.99424097996082,-1.32326539048578
"Delay reconstruction",2.54459775900788,6.01922267509257,0.46364146019121,-1.03713744523856,2.00257028625322,-0.998977220847111
"Delay reconstruction",2.16957950738155,6.22175731248341,0.488223999666795,-2.26745913685424,1.9807670023504,-0.888493669165813
"Delay reconstruction",2.09281523691141,6.25361336152343,0.340450909376105,-1.35040558707271,1.91108967959374,-1.03832170754845
"Delay reconstruction",2.16594010211102,6.30655039778143,-0.350216278183669,-0.202740385270574,2.21172959861196,-1.05121675476544
"Delay reconstruction",2.68200029953943,5.91920641633966,0.0865196101854809,-0.802690174760739,2.04069144378657,-0.974260434168866
"Delay reconstruction",2.16594010211102,6.30655039778143,-0.350216278183669,-0.202740385270574,2.21172959861196,-1.05121675476544
"Delay reconstruction",2.51584333666837,5.99431053617333,-2.99502715524436,-0.96368905197855,2.07240903831746,-1.14758367556091
"Delay reconstruction",3.01155711435453,5.67696741028324,-1.26361540070556,-1.93205368308697,1.79892148371843,-1.11782481214893
"Delay reconstruction",2.87321464069928,5.73626059661778,-0.833057944792471,-1.17471320156909,1.87934854389542,-1.0054839719321
"Delay reconstruction",2.87321464069928,5.73626059661778,-0.833057944792471,-1.17471320156909,1.87934854389542,-1.0054839719321
"Delay reconstruction",2.18168892930626,6.24006037088087,0.238106642529122,-0.978656926681354,2.07093345446016,-0.949350955036333
"Delay reconstruction",2.39870697948167,6.13531168664076,0.366858562807947,-0.480079850482649,1.92966050195623,-0.834767137113856
"Delay reconstruction",3.12249918301316,5.67710732314197,-1.29567269851398,-0.633769317062424,1.72075761925108,-1.21861938592192
"Delay reconstruction",3.12249918301316,5.67710732314197,-1.29567269851398,-0.633769317062424,1.72075761925108,-1.21861938592192
"Delay reconstruction",2.73678289666159,5.89286976591366,-0.336938388794032,-1.03537630866327,1.72414252860039,-1.22310477176529
"Delay reconstruction",3.12249918301316,5.67710732314197,-1.29567269851398,-0.633769317062424,1.72075761925108,-1.21861938592192
"Delay reconstruction",3.2609164961555,5.56479626423184,-0.266682328251923,-0.952072097401871,1.73779156424594,-1.36456567938437
"Delay reconstruction",3.60574247903668,5.43376804549779,-1.04357104802688,-1.25576392862866,1.76455556740374,-1.5892727900058
"Delay reconstruction",3.01552602648328,5.74961289549066,-0.199582054642715,-0.937525686942816,1.88990712845291,-1.45604101949092
"Delay reconstruction",3.2609164961555,5.56479626423184,-0.266682328251923,-0.952072097401871,1.73779156424594,-1.36456567938437
"Delay reconstruction",3.2609164961555,5.56479626423184,-0.266682328251923,-0.952072097401871,1.73779156424594,-1.36456567938437
"Delay reconstruction",2.92540304353916,5.80270073082369,0.157607700082073,-1.81295351777764,1.61183156056993,-1.03655107627485
"Delay reconstruction",2.92540304353916,5.80270073082369,0.157607700082073,-1.81295351777764,1.61183156056993,-1.03655107627485
"Delay reconstruction",3.436989494302,5.32922529924277,-1.18389927378977,-1.14977897822685,1.82693734695525,-1.2537106159996
"Delay reconstruction",3.436989494302,5.32922529924277,-1.18389927378977,-1.14977897822685,1.82693734695525,-1.2537106159996
"Delay reconstruction",2.57627414641969,5.86619118276467,-0.444568974990511,-0.502040696827606,2.07991831376177,-1.25725399734831
"Delay reconstruction",3.436989494302,5.32922529924277,-1.18389927378977,-1.14977897822685,1.82693734695525,-1.2537106159996
"Delay reconstruction",3.50685395687812,5.36853008445876,0.763428134460468,-1.22090819182904,1.80737618648218,-1.28244282321417
"Delay reconstruction",3.3975118192998,5.38327317672156,-0.397476812267282,-1.72615076634685,1.74886955406438,-1.32506875200809
"Delay reconstruction",3.28168266002026,5.69386763541163,-0.660638021372426,-1.27994909710321,1.81079401066021,-1.30831453056478
"Delay reconstruction",3.28168266002026,5.69386763541163,-0.660638021372426,-1.27994909710321,1.81079401066021,-1.30831453056478
"Delay reconstruction",3.28168266002026,5.69386763541163,-0.660638021372426,-1.27994909710321,1.81079401066021,-1.30831453056478
"Delay reconstruction",3.36475957401343,5.41853738523343,0.00288279189238383,-2.1570520417722,1.8482124038004,-1.44231370797508
"Delay reconstruction",2.98566115055262,5.79972764663449,-0.0567808078941088,-0.685835657481733,1.77159967121906,-1.24653283357573
"Delay reconstruction",3.1503452809713,5.61776799939486,0.151473695528589,-1.27063923702094,1.79915274919025,-1.44670944374096
"Delay reconstruction",3.28168266002026,5.69386763541163,-0.660638021372426,-1.27994909710321,1.81079401066021,-1.30831453056478
"Delay reconstruction",2.52372717119405,5.98242505715343,-0.927032435016978,-1.87812138070019,1.93579573271036,-1.26189638854568
"Delay reconstruction",3.05448625204532,5.69652991457398,-1.13319106204136,-1.89368640223492,1.79964056805104,-1.00985822447777
"Delay reconstruction",3.05448625204532,5.69652991457398,-1.13319106204136,-1.89368640223492,1.79964056805104,-1.00985822447777
"Delay reconstruction",3.05448625204532,5.69652991457398,-1.13319106204136,-1.89368640223492,1.79964056805104,-1.00985822447777
"Delay reconstruction",2.89724550271332,5.74156541063265,-1.12029080406756,-1.64620448788736,1.82560912769445,-1.175621176427
"Delay reconstruction",2.69468303997709,5.88178997869122,-0.707851261217012,-1.1240132241929,1.73014401221892,-1.18361252479088
"Delay reconstruction",2.69468303997709,5.88178997869122,-0.707851261217012,-1.1240132241929,1.73014401221892,-1.18361252479088
"Delay reconstruction",2.69468303997709,5.88178997869122,-0.707851261217012,-1.1240132241929,1.73014401221892,-1.18361252479088
"Delay reconstruction",3.45634210496827,5.57283185092265,-0.659178766468879,-1.51432858274455,1.83356439436628,-1.34648371079002
"Delay reconstruction",3.31190573150343,5.61259423266985,-0.22662126802816,-1.80298180856259,1.80589695095762,-1.05210009235499
"Delay reconstruction",2.57717248462641,5.84527419438801,-0.421302866440327,-1.39773401446226,2.08558304603372,-1.12415759923871
"Delay reconstruction",2.96131604688625,5.66189910783691,-0.78885801574322,-1.66709976842392,2.01336737285463,-1.18242703565653
"Delay reconstruction",2.96131604688625,5.66189910783691,-0.78885801574322,-1.66709976842392,2.01336737285463,-1.18242703565653
"Delay reconstruction",2.94705511168898,5.58978770919358,0.436210081544569,-1.26083880012574,1.99386612530182,-1.32829541065929
"Delay reconstruction",2.55644528364878,5.84715611382947,-0.122717854953252,-0.893754196627106,2.10824234941829,-1.30337869178439
"Delay reconstruction",2.94705511168898,5.58978770919358,0.436210081544569,-1.26083880012574,1.99386612530182,-1.32829541065929
"Delay reconstruction",2.94705511168898,5.58978770919358,0.436210081544569,-1.26083880012574,1.99386612530182,-1.32829541065929
"Delay reconstruction",3.11887121392787,5.51425826796977,-0.843292496661795,-1.24816167083777,1.91176367812191,-1.51085416212886
"Delay reconstruction",3.11887121392787,5.51425826796977,-0.843292496661795,-1.24816167083777,1.91176367812191,-1.51085416212886
"Delay reconstruction",3.16238081392638,5.66857890272062,-0.845572076462155,-0.974690512842111,1.79981223778123,-1.11023897482926
"Delay reconstruction",3.46328644728919,5.41743531822376,-0.995802224191913,-1.4370946809503,1.76740205074525,-1.37657339106956
"Delay reconstruction",3.1693005429341,5.56805685912187,-0.214301160915835,-0.779148924829869,1.86187349024568,-1.40459379155491
"Delay reconstruction",3.11887121392787,5.51425826796977,-0.843292496661795,-1.24816167083777,1.91176367812191,-1.51085416212886
"Delay reconstruction",2.99227325751762,5.40591757851996,0.727433354981055,-2.19853812389925,1.76038226021915,-1.01786431127842
"Delay reconstruction",2.99227325751762,5.40591757851996,0.727433354981055,-2.19853812389925,1.76038226021915,-1.01786431127842
"Delay reconstruction",2.99227325751762,5.40591757851996,0.727433354981055,-2.19853812389925,1.76038226021915,-1.01786431127842
"Delay reconstruction",2.93273780797834,5.50559483966619,0.0796530100813339,-2.24020381408352,1.97306378786389,-1.25456679745293
"Delay reconstruction",2.99227325751762,5.40591757851996,0.727433354981055,-2.19853812389925,1.76038226021915,-1.01786431127842
"Delay reconstruction",2.97496893388893,5.39637664658308,0.655918715724275,-2.07835677624715,1.90155327988871,-1.32136097165569
"Delay reconstruction",2.99227325751762,5.40591757851996,0.727433354981055,-2.19853812389925,1.76038226021915,-1.01786431127842
"Delay reconstruction",2.99227325751762,5.40591757851996,0.727433354981055,-2.19853812389925,1.76038226021915,-1.01786431127842
"Delay reconstruction",2.99227325751762,5.40591757851996,0.727433354981055,-2.19853812389925,1.76038226021915,-1.01786431127842
"Delay reconstruction",2.72081555543754,5.84430875514422,0.271683247481327,-0.504208016432711,1.53046465807558,-1.41278091893588
"Delay reconstruction",2.30095376530119,6.04176106907551,-0.190420019370926,-1.53416620529737,1.92321680664467,-1.29568932036449
"Delay reconstruction",2.45193637470656,6.02240654072106,-1.38491879166191,-1.40090209460256,1.8944926244515,-1.21025007907979
"Delay reconstruction",2.82853971112951,5.77560252185977,0.138609781536345,-2.06954817980319,1.78030981022006,-0.924791596210443
"Delay reconstruction",2.92168041213886,5.82139367522142,0.0770785056548758,-1.41658864513957,1.73802606808248,-1.19671837003506
"Delay reconstruction",2.76818336505083,5.76794666100531,0.563894889783202,-1.64957267116273,1.70246872399228,-1.27176242732083
"Delay reconstruction",2.30095376530119,6.04176106907551,-0.190420019370926,-1.53416620529737,1.92321680664467,-1.29568932036449
"Delay reconstruction",2.30095376530119,6.04176106907551,-0.190420019370926,-1.53416620529737,1.92321680664467,-1.29568932036449
"Delay reconstruction",2.89166578424383,5.74617190435767,-0.696422476922686,-1.01856011088339,1.82138851375707,-1.11817481330467
"Delay reconstruction",2.78753537992574,5.77755175772139,-1.04670025362123,-1.66455228461098,1.94348880828981,-1.54960064800763
"Delay reconstruction",2.75253176943954,5.81034707215158,-1.14006244324777,-1.74560052567427,1.95637396286278,-1.31707757539263
"Delay reconstruction",3.34251291944576,5.47138371149972,-1.00313274859877,-1.31564201008344,1.93594804055174,-1.55889367850151
"Delay reconstruction",2.96269518967274,5.67150586444186,-1.19610867446408,-0.797484647783489,1.90111227016768,-1.39865832459125
"Delay reconstruction",3.2594376638,5.47999885035432,-1.2092422444525,-0.668157739109927,1.91516494464553,-1.1049375825626
"Delay reconstruction",3.2594376638,5.47999885035432,-1.2092422444525,-0.668157739109927,1.91516494464553,-1.1049375825626
"Delay reconstruction",2.82469111046872,5.69000518529823,0.396843303745546,-1.29835449614874,1.95986211580225,-0.965557385028427
"Delay reconstruction",3.1541150044268,5.43870408963236,-0.122221994751226,-1.11800115535026,1.81739432935658,-1.25098093748451
"Delay reconstruction",2.93917682169082,5.71288859176125,-1.01123929400162,-0.491958511465043,1.8965852495262,-1.14416489812547
"Delay reconstruction",2.88981401694353,5.44232252496444,1.06104863651236,-1.80946738753568,1.81081368975651,-1.04183722812135
"Delay reconstruction",3.09406383000063,5.58390822737654,0.781239610740789,-0.824244297330014,1.74123113385327,-1.0607152413997
"Delay reconstruction",3.09406383000063,5.58390822737654,0.781239610740789,-0.824244297330014,1.74123113385327,-1.0607152413997
"Delay reconstruction",3.09406383000063,5.58390822737654,0.781239610740789,-0.824244297330014,1.74123113385327,-1.0607152413997
"Delay reconstruction",3.09406383000063,5.58390822737654,0.781239610740789,-0.824244297330014,1.74123113385327,-1.0607152413997
"Delay reconstruction",2.65905394017812,5.8275060661567,0.19603571946331,-1.3226438249972,1.90995387613831,-1.04715546568251
"Delay reconstruction",2.91436799976034,5.65709450027383,-1.4236928345712,-1.65489199305771,1.99751156257057,-1.27136438398498
"Delay reconstruction",2.91436799976034,5.65709450027383,-1.4236928345712,-1.65489199305771,1.99751156257057,-1.27136438398498
"Delay reconstruction",3.01605880198947,5.61480427140842,-0.339912193890675,-0.92120813989173,2.00757960824574,-1.24164426175281
"Delay reconstruction",3.01605880198947,5.61480427140842,-0.339912193890675,-0.92120813989173,2.00757960824574,-1.24164426175281
"Delay reconstruction",2.68732182882887,5.81197378788391,-0.368633020937632,0.100820752762686,1.93492024484341,-1.23451251133599
"Delay reconstruction",2.45120124383871,5.86279606814034,0.72909687667719,-0.692602837122068,1.87289753300772,-1.15607891276096
"Delay reconstruction",2.52938273828354,5.86900417691363,-0.226353123310089,-0.516052503516071,2.1172428844993,-1.61093651616781
"Delay reconstruction",2.74738402301182,5.78155103606923,-0.642398607926037,-0.587562980569107,2.06247552280936,-1.34219672807339
"Delay reconstruction",3.10899594239304,5.65394983224058,-1.29640982424819,-1.04566952412934,1.85745048395206,-1.36453902540785
"Delay reconstruction",2.84876848086438,5.77353331453652,-1.13789874020424,-0.88444107359901,1.99435859917668,-1.41959180752605
"Delay reconstruction",2.57719461211303,6.04244151835726,-0.338961953844337,-1.09478266406693,2.09301396316824,-0.962108560824525
"Delay reconstruction",3.02338196118593,5.75095797427995,-1.85333561795106,-1.14425871551817,1.93553105036341,-0.796599637228451
"Delay reconstruction",2.86835579627459,5.81770876749489,-2.36875794443189,-1.52745803917209,1.93476372878222,-1.19819418983957
"Delay reconstruction",3.22446956985668,5.54377632629717,-0.759411226319505,-1.23213438603872,1.75659980867636,-1.12887754415216
"Delay reconstruction",3.22446956985668,5.54377632629717,-0.759411226319505,-1.23213438603872,1.75659980867636,-1.12887754415216
"Delay reconstruction",2.49272328610324,5.94493458042909,-1.15363423812325,-1.29880245558656,1.95535926696935,-1.17167227512485
"Delay reconstruction",2.81284055180344,5.69864061708077,-1.67667306419864,-1.72319770916305,2.02103077626597,-1.36051789942787
"Delay reconstruction",3.11253186508954,5.53467631564251,-0.733952023771928,-1.12245739231846,1.89327020796522,-1.12094684679633
"Delay reconstruction",2.61660639624097,5.91271789133031,-2.28969945953606,-1.13045862160073,1.92892675402312,-1.39071912985498
"Delay reconstruction",2.30514605256392,6.14834540919807,-1.2444459058182,-0.246741522712271,1.95730283676911,-1.32027605398461
"Delay reconstruction",2.91746349970718,5.66398658535203,-1.49702310505536,-0.0291563022313918,1.82439411090884,-1.37834719467258
"Delay reconstruction",2.88621856076638,5.70334935318392,-0.468077487862698,-1.2053641729513,1.96903495147674,-1.13839824331388
"Delay reconstruction",1.94995249219022,6.37538088756022,-0.0596394771155233,-1.08746959657809,2.17133768264971,-1.24523296618368
"Delay reconstruction",2.88621856076638,5.70334935318392,-0.468077487862698,-1.2053641729513,1.96903495147674,-1.13839824331388
"Delay reconstruction",2.88621856076638,5.70334935318392,-0.468077487862698,-1.2053641729513,1.96903495147674,-1.13839824331388
"Delay reconstruction",2.66426325637168,5.81774992024513,-0.350651552022542,-0.494845912649291,2.10638864064998,-1.16074567929206
"Delay reconstruction",2.66426325637168,5.81774992024513,-0.350651552022542,-0.494845912649291,2.10638864064998,-1.16074567929206
"Delay reconstruction",2.64437497997173,5.84000109776794,-0.762399527027643,-1.32678685733264,2.04736805081426,-1.22381647051537
"Delay reconstruction",2.66426325637168,5.81774992024513,-0.350651552022542,-0.494845912649291,2.10638864064998,-1.16074567929206
"Delay reconstruction",2.66426325637168,5.81774992024513,-0.350651552022542,-0.494845912649291,2.10638864064998,-1.16074567929206
"Delay reconstruction",2.71568090741943,5.81130613546254,-0.985427206521435,-0.233098461699101,1.9743532797712,-0.980511421138969
"Delay reconstruction",2.71568090741943,5.81130613546254,-0.985427206521435,-0.233098461699101,1.9743532797712,-0.980511421138969
