"methods","samples.logP","samples.logN0","samples.log_sigma_d","samples.log_sigma_p","samples.log_tau","samples.log_delta"
"Summary statistics",3.98595016757021,5.48799152331985,-0.521576948956105,-2.35169585222189,1.21976321822296,-0.550421253351976
"Summary statistics",3.98595016757021,5.48799152331985,-0.521576948956105,-2.35169585222189,1.21976321822296,-0.550421253351976
"Summary statistics",3.86098163958721,5.43512477793356,-0.684413641870805,-1.36167497424461,1.02957843611677,-0.0201164743958225
"Summary statistics",3.17602426687647,5.88879041404378,-1.33109073931594,-1.29337850044298,1.37217902326019,-0.388635347804855
"Summary statistics",3.77755458729023,5.49507081594873,-1.01914659535831,-1.24209267135758,0.960819352775801,-0.26029298655564
"Summary statistics",3.22736875170673,5.80722110070893,-2.11001413051867,-0.912592492424965,1.31258216375135,-0.426962298143632
"Summary statistics",2.200336358607,6.08120672257692,-1.38978648486105,-0.418500252587547,1.9322055329634,-1.38208770729033
"Summary statistics",3.33583946360989,5.49608996564143,-0.827372157838524,-1.04080112429524,1.53643229425042,-0.826977491564721
"Summary statistics",2.52639095578156,5.81707190976535,-0.480449687596287,-0.285217230709181,2.12225570915977,-1.24064646930402
"Summary statistics",2.57175914621804,5.57713255326358,-1.4726136280643,-0.255618212043358,2.39770799165656,-1.57696651161606
"Summary statistics",2.68441345383256,5.66837908435899,-1.323482459568,-0.306686023811644,2.04307699162995,-1.61250445998428
"Summary statistics",2.00047700591937,6.00198769210467,-1.45253341164395,0.031153988953403,2.56190154913709,-1.50061785781957
"Summary statistics",2.83318185010227,5.72819761294999,-2.16322825841345,-0.63245608082863,1.73912637754286,-1.16732077484276
"Summary statistics",2.200336358607,6.08120672257692,-1.38978648486105,-0.418500252587547,1.9322055329634,-1.38208770729033
"Summary statistics",2.200336358607,6.08120672257692,-1.38978648486105,-0.418500252587547,1.9322055329634,-1.38208770729033
"Summary statistics",2.73804707781604,5.85652308482399,-0.247481861950896,-0.144686707087154,1.8613266136674,-1.32357059397391
"Summary statistics",1.77472355177492,6.44683614918121,-0.138454867704699,-0.000352952935564477,2.09872235078797,-1.38440064770772
"Summary statistics",2.737256699955,6.02297548180444,-0.208699943431459,-0.332109007024736,1.66422770562191,-0.882740648089668
"Summary statistics",3.530189584099,5.41859864828083,-0.540600355432663,-0.625285101270552,1.54652895030648,-0.581193307135873
"Summary statistics",3.79136586128873,5.22748226554009,0.186847594434748,-0.763712949944171,1.69290211635073,-0.923430140496469
"Summary statistics",2.53192043860968,6.00107248580421,0.0615934590421648,-0.279913433689422,2.3807885739236,-1.13585624944084
"Summary statistics",2.81232001214901,5.73626515065363,-0.336892194453476,-0.335021774408057,1.85176159545577,-1.01142071567556
"Summary statistics",2.49957431992786,5.87089848006355,-0.883004138764186,-0.598871121146285,2.38645557046587,-1.13676733769379
"Summary statistics",3.12214122250068,5.61988003958576,-1.03431744738654,-0.712709819163426,2.1466481701402,-1.02383240415251
"Summary statistics",3.35560205744835,5.37804387965514,-0.717290862264904,-0.486566357696525,2.32720795528737,-1.06006661009899
"Summary statistics",3.35560205744835,5.37804387965514,-0.717290862264904,-0.486566357696525,2.32720795528737,-1.06006661009899
"Summary statistics",3.35560205744835,5.37804387965514,-0.717290862264904,-0.486566357696525,2.32720795528737,-1.06006661009899
"Summary statistics",3.67557483358809,5.48148535826933,-0.535328847019412,-1.23694661670564,1.33156990726853,-1.19928592141585
"Summary statistics",3.71290328395094,5.29240764169368,-0.00628340076633283,-0.781821038348397,1.5033251163726,-1.35138173815578
"Summary statistics",2.95115929972899,5.60071866340208,-1.18863507376228,-0.512126819558056,1.75692485987546,-1.28642911733776
"Summary statistics",2.95115929972899,5.60071866340208,-1.18863507376228,-0.512126819558056,1.75692485987546,-1.28642911733776
"Summary statistics",2.76422937205922,5.84324448248233,-1.32404040806046,-0.48206416060711,2.11880134103343,-0.934252865692521
"Summary statistics",3.4308183117553,5.70409084008941,-1.9232570541846,-1.21770639543109,1.46415432143961,-0.687164774736214
"Summary statistics",3.31590045698519,5.66482839393874,-0.805455487436854,-0.722946357207084,1.84626801536451,-0.742932617877581
"Summary statistics",3.27214562067247,5.82601774754998,-0.726695498654633,-0.902376819150568,1.30534297286483,-0.695193534211387
"Summary statistics",3.25956277767639,5.40556026649939,0.971448892801261,-0.313967009471802,1.46808443520759,-0.944359778006647
"Summary statistics",2.40464146977688,6.00245748551587,-0.288130724088745,-0.233457009681803,2.27533134312166,-1.08133870904864
"Summary statistics",2.40464146977688,6.00245748551587,-0.288130724088745,-0.233457009681803,2.27533134312166,-1.08133870904864
"Summary statistics",3.60993620073164,5.35127878542235,0.65774252273584,-1.10618926907348,1.52384255399855,-0.526161419526811
"Summary statistics",3.63354867031516,5.46531967221063,0.0494698185203544,-0.988303028936954,1.2702165257275,-0.444223541518624
"Summary statistics",1.96702208274727,5.9369094675899,0.0946691991374951,0.136262476729966,2.21606894542871,-1.60956530044024
"Summary statistics",2.86913851111938,5.44199211844187,1.27131687151552,-0.0517968427626743,1.7489719491958,-1.50970449816353
"Summary statistics",2.86956884230932,5.25559557481403,1.42265218282921,0.538349948865133,2.09628608042916,-1.4639174098405
"Summary statistics",2.86913851111938,5.44199211844187,1.27131687151552,-0.0517968427626743,1.7489719491958,-1.50970449816353
"Summary statistics",2.86913851111938,5.44199211844187,1.27131687151552,-0.0517968427626743,1.7489719491958,-1.50970449816353
"Summary statistics",3.87406982752737,5.01459705021408,0.511701897413576,-0.188155074853121,1.78341947964622,-1.06934634489187
"Summary statistics",3.3350978596704,5.52856316739588,-0.567964880407518,-0.549639440087133,1.6707736079649,-0.879490914061193
"Summary statistics",3.34404019859256,5.68681286838549,-2.17745623467047,-0.600012524333252,1.47496772695448,-0.627699487061184
"Summary statistics",2.80461220212427,5.70594251021322,-1.45731589706621,-0.613424282313988,2.22770799607429,-0.950607266921838
"Summary statistics",4.23279913727973,5.18871127868233,-1.4745656714218,-1.21390006670364,1.00711247400126,-0.747124428348049
"Summary statistics",3.79514868505258,5.38313162720661,-1.55439174035448,-0.966445600985195,1.58674961476024,-0.42019198754394
"Summary statistics",3.79514868505258,5.38313162720661,-1.55439174035448,-0.966445600985195,1.58674961476024,-0.42019198754394
"Summary statistics",3.34745772624412,5.50646975079601,-0.897553716179942,-0.607491432303961,1.95965990270832,-0.689697924154674
"Summary statistics",3.34745772624412,5.50646975079601,-0.897553716179942,-0.607491432303961,1.95965990270832,-0.689697924154674
"Summary statistics",3.897825343626,5.4002787805128,-0.230994579887206,-1.46572021472696,0.919841511781843,-0.791098971531344
"Summary statistics",3.897825343626,5.4002787805128,-0.230994579887206,-1.46572021472696,0.919841511781843,-0.791098971531344
"Summary statistics",2.93513720703912,5.89824048071028,-0.631018831089164,-0.610340663639585,1.6975449540156,-1.23977885265956
"Summary statistics",2.93513720703912,5.89824048071028,-0.631018831089164,-0.610340663639585,1.6975449540156,-1.23977885265956
"Summary statistics",3.28614618746953,5.62297510856982,-0.976759600102228,-0.806216631696503,2.03392738903386,-0.683102634600845
"Summary statistics",3.51162363877266,5.67289134302096,-0.581054880559497,-1.6922171766006,1.35220760399717,-0.92970272511715
"Summary statistics",3.28614618746953,5.62297510856982,-0.976759600102228,-0.806216631696503,2.03392738903386,-0.683102634600845
"Summary statistics",3.96980115973913,5.24635487431591,-1.0342413934887,-2.43307640364496,1.34380971339686,-0.741727654666478
"Summary statistics",3.83385916759582,5.42854605775874,-0.380881802531438,-1.6009563856185,1.18841533670744,-0.579487825195143
"Summary statistics",3.7084931087623,5.10323386878112,0.0672705016726201,-0.0984534865489393,1.54052186343046,-1.28809359711013
"Summary statistics",2.65294193779576,5.7900437823792,-0.0945415724170721,0.3800456239056,1.68818190605982,-1.58987204776088
"Summary statistics",3.70483916146472,5.610790521749,-2.01360635491426,-1.65754767935204,1.19091936617799,-0.989285728516576
"Summary statistics",3.70483916146472,5.610790521749,-2.01360635491426,-1.65754767935204,1.19091936617799,-0.989285728516576
"Summary statistics",3.33284946745899,5.66704825092533,-2.17515003620516,-0.789006636944699,1.78006916584299,-1.62258166586299
"Summary statistics",3.49547875389187,5.49746500154545,-2.38167337200442,-0.168431429348472,1.52332508763114,-1.48851840092964
"Summary statistics",3.33284946745899,5.66704825092533,-2.17515003620516,-0.789006636944699,1.78006916584299,-1.62258166586299
"Summary statistics",4.16281202873436,5.40983669892719,-2.40843749565507,-0.74736141345964,1.06102271797417,-1.0109898726224
"Summary statistics",3.77858518764059,5.71824908337882,-2.70275472408795,-1.0185191571721,1.14347706600836,-1.06998085284328
"Summary statistics",3.36874410446046,5.54530266169518,-1.96587413365758,-0.614897282601479,1.82733245849802,-0.597475384143644
"Summary statistics",3.64636944511054,5.38664848345006,-1.20940217033989,-0.939838119038415,1.51829811364776,-0.736978369644909
"Summary statistics",4.08071583718672,5.23164194155095,-1.01784424235068,-1.20289531701735,1.427766613313,-0.646285108703773
"Summary statistics",3.36874410446046,5.54530266169518,-1.96587413365758,-0.614897282601479,1.82733245849802,-0.597475384143644
"Summary statistics",3.52291541799517,5.5115003638405,-2.46304393689493,-0.626743820860019,1.76542916731003,-0.329484806526008
"Summary statistics",2.81404542955549,5.99885280691522,-3.09246925259952,-0.569190588626669,2.1708220941087,-0.687479073759784
"Summary statistics",3.52291541799517,5.5115003638405,-2.46304393689493,-0.626743820860019,1.76542916731003,-0.329484806526008
"Summary statistics",3.05492574838657,5.70398207862776,-1.92355998805876,-0.545301812405735,1.62928926566427,-0.77552131796211
"Summary statistics",3.36874410446046,5.54530266169518,-1.96587413365758,-0.614897282601479,1.82733245849802,-0.597475384143644
"Summary statistics",3.14088860810505,5.76276036019627,-0.999281307943898,-0.652497278632253,1.54633553976788,-0.496291919630957
"Summary statistics",3.14088860810505,5.76276036019627,-0.999281307943898,-0.652497278632253,1.54633553976788,-0.496291919630957
"Summary statistics",3.70663583252313,5.453718664813,-0.828638820135772,-0.404300199247919,1.40568144409877,-0.211263068513035
"Summary statistics",3.89539241705586,5.3353412912377,0.398130426423637,-0.919765917909482,0.83473728295668,-0.543758609868429
"Summary statistics",3.14088860810505,5.76276036019627,-0.999281307943898,-0.652497278632253,1.54633553976788,-0.496291919630957
"Summary statistics",2.3761794602418,5.97893715491017,-1.41350976632488,-0.317010198005932,2.72543978229955,-1.24808618026214
"Summary statistics",3.65421114948698,5.37396496349208,-1.09831836471849,-1.13539384197677,1.78787125301868,-1.08939055311929
"Summary statistics",4.09372297304091,4.96531281776286,-0.117579861388078,-0.62952189393241,1.64141211924782,-1.21882496466959
"Summary statistics",4.09372297304091,4.96531281776286,-0.117579861388078,-0.62952189393241,1.64141211924782,-1.21882496466959
"Summary statistics",3.46315814574362,5.34859667890864,-1.07514327647503,-0.558330395707023,1.98967475743976,-0.948567680722777
"Summary statistics",2.86126434025787,5.86962374598325,-1.5462868087029,-0.665631647866787,2.21418705335902,-1.01708966847864
"Summary statistics",2.85397000656966,5.50057149799009,-1.25986300987481,-0.288647107417198,2.37352435553455,-1.29498029260255
"Summary statistics",2.85397000656966,5.50057149799009,-1.25986300987481,-0.288647107417198,2.37352435553455,-1.29498029260255
"Summary statistics",2.85397000656966,5.50057149799009,-1.25986300987481,-0.288647107417198,2.37352435553455,-1.29498029260255
"Summary statistics",2.9469714314126,5.24171996168733,-0.416107172286768,-0.347270180821494,2.7963047186594,-1.62514384104395
"Summary statistics",2.9469714314126,5.24171996168733,-0.416107172286768,-0.347270180821494,2.7963047186594,-1.62514384104395
"Summary statistics",2.62661093431986,6.09657866737063,-1.76590987944032,-0.905007886803461,2.19716706130426,-0.997396424589051
"Summary statistics",2.62661093431986,6.09657866737063,-1.76590987944032,-0.905007886803461,2.19716706130426,-0.997396424589051
"Summary statistics",3.44359694176759,5.44731560465965,-0.904144584616836,-0.595578451682389,1.52345029318428,-0.367830500356539
"Summary statistics",4.01340340568375,5.31918383166781,-0.321835569563829,-1.43190253356959,1.0398289763903,-0.194144414270618
"Summary statistics",3.41366855224135,5.55468955547619,-1.19193912571138,-1.01703030408454,2.06782338757314,-0.637685203718711
"Summary statistics",3.41366855224135,5.55468955547619,-1.19193912571138,-1.01703030408454,2.06782338757314,-0.637685203718711
"Summary statistics",3.41366855224135,5.55468955547619,-1.19193912571138,-1.01703030408454,2.06782338757314,-0.637685203718711
"Summary statistics",3.27005140711771,5.5423674664335,-2.1021071898092,-0.88874504062561,2.50380841589805,-0.903316235483673
"Summary statistics",3.22898937438191,5.65481832232487,-1.8836076563505,-0.410422322382113,2.1568148617815,-0.632094763586692
"Summary statistics",3.5204348065523,5.34248623759686,-1.40022988804878,-0.240787573234391,2.09979919655893,-0.821539196594958
"Summary statistics",3.41093609107474,5.5369379093749,-2.17549361054835,-0.873893466725727,2.39389670249145,-0.683507934824072
"Summary statistics",3.58799674717251,5.41734530777108,-1.8921284539751,-0.785019591978771,2.78587040169355,-0.785700055502217
"Summary statistics",3.64091939699151,5.25881123356188,-1.16259499068701,-0.52507785039595,1.72305768601363,-1.24656095366679
"Summary statistics",3.5204348065523,5.34248623759686,-1.40022988804878,-0.240787573234391,2.09979919655893,-0.821539196594958
"Summary statistics",3.86445797180516,5.30588213584728,-1.32886331472681,-0.769319968265347,1.99811619305969,-0.374190650187538
"Summary statistics",3.5204348065523,5.34248623759686,-1.40022988804878,-0.240787573234391,2.09979919655893,-0.821539196594958
"Summary statistics",4.51841249547888,4.99151999233021,0.452367055016564,-3.1143398348267,0.411012484042893,-0.71137071589585
"Summary statistics",4.51841249547888,4.99151999233021,0.452367055016564,-3.1143398348267,0.411012484042893,-0.71137071589585
"Summary statistics",4.25586018922061,5.20397149118061,0.611942100987498,-3.31951352674241,0.564903747340474,-0.605590647043476
"Summary statistics",3.86798372550275,5.62305729892434,0.644972123731953,-3.01280264890711,0.476194350642299,-0.427590737463714
"Summary statistics",4.22904616671561,5.0795135371632,1.33041989162583,-2.51441924614441,0.783899582125072,-0.833841694221822
"Summary statistics",3.89280051410696,5.44326719974727,0.914626168140916,-2.78614641354257,0.602672679843751,-0.992420569200938
"Summary statistics",3.89280051410696,5.44326719974727,0.914626168140916,-2.78614641354257,0.602672679843751,-0.992420569200938
"Summary statistics",4.1298327548849,5.37346749092545,0.548300162339411,-2.44656301173712,0.685057824803183,-0.701261999874157
"Summary statistics",3.54471009887839,5.90736350575646,-1.22852641942661,-2.61326145181894,1.10586956365855,-0.782717710207733
"Summary statistics",3.89280051410696,5.44326719974727,0.914626168140916,-2.78614641354257,0.602672679843751,-0.992420569200938
"Summary statistics",4.13455034000326,5.25338162661952,0.353689807273083,-2.89994167465063,0.621497542765862,-0.926165404972975
"Summary statistics",3.89280051410696,5.44326719974727,0.914626168140916,-2.78614641354257,0.602672679843751,-0.992420569200938
"Summary statistics",4.40265667681885,4.99574310351877,0.786522038100064,-2.81772403024919,0.642757387962559,-1.05973801353729
"Summary statistics",3.96304441099101,5.40109021558933,0.453348766400947,-1.60697984925428,0.77761033534366,-1.14741808862232
"Summary statistics",4.46484495097068,5.07940371832409,0.994229420584305,-2.12862726050357,0.683341414042806,-1.0568666260684
"Summary statistics",3.96304441099101,5.40109021558933,0.453348766400947,-1.60697984925428,0.77761033534366,-1.14741808862232
"Summary statistics",3.08059134473797,5.705539783321,-2.16008994352026,-0.24364119659946,2.50208827760408,-0.871265444017096
"Summary statistics",3.85767348655349,5.31160349156902,-0.782880345301929,-0.885485225477852,1.81685895927715,-0.423560815649448
"Summary statistics",3.58079879351956,5.64948845114249,-1.15457156867058,-0.642126205673574,1.55015340703305,-0.735170683033402
"Summary statistics",3.58079879351956,5.64948845114249,-1.15457156867058,-0.642126205673574,1.55015340703305,-0.735170683033402
"Summary statistics",3.44635019374317,5.63874478352826,-0.865471719375134,-0.727740139019329,1.83711776601227,-1.08091515917003
"Summary statistics",3.44635019374317,5.63874478352826,-0.865471719375134,-0.727740139019329,1.83711776601227,-1.08091515917003
"Summary statistics",2.38877487055174,6.06262758230387,0.0338667829900597,-0.328606228051505,1.83337042696224,-1.12890064004976
"Summary statistics",3.10867002379102,5.54600779854344,-0.433172198236934,-0.509391000505249,1.92076661601791,-1.03528270444802
"Summary statistics",2.717148635437,5.67137210130788,0.721076575796966,-0.434027509616351,1.80586233413665,-1.66974079530506
"Summary statistics",3.10867002379102,5.54600779854344,-0.433172198236934,-0.509391000505249,1.92076661601791,-1.03528270444802
"Summary statistics",3.10867002379102,5.54600779854344,-0.433172198236934,-0.509391000505249,1.92076661601791,-1.03528270444802
"Summary statistics",2.96398662011334,5.65071963892457,-1.60299009061003,-0.0754942018296704,2.36162111647953,-0.84632445693042
"Summary statistics",2.94243050298622,5.46061043473434,0.275983744719319,-0.243362420366683,2.05643736030466,-1.12691527649111
"Summary statistics",3.10867002379102,5.54600779854344,-0.433172198236934,-0.509391000505249,1.92076661601791,-1.03528270444802
"Summary statistics",3.10867002379102,5.54600779854344,-0.433172198236934,-0.509391000505249,1.92076661601791,-1.03528270444802
"Summary statistics",3.10867002379102,5.54600779854344,-0.433172198236934,-0.509391000505249,1.92076661601791,-1.03528270444802
"Summary statistics",3.10867002379102,5.54600779854344,-0.433172198236934,-0.509391000505249,1.92076661601791,-1.03528270444802
"Summary statistics",2.48238696882074,5.77208606226989,-1.0320843582315,-0.341364038484553,2.34769788954128,-1.37548936194187
"Summary statistics",3.10867002379102,5.54600779854344,-0.433172198236934,-0.509391000505249,1.92076661601791,-1.03528270444802
"Summary statistics",3.10867002379102,5.54600779854344,-0.433172198236934,-0.509391000505249,1.92076661601791,-1.03528270444802
"Summary statistics",3.96685236335791,5.07111521013069,0.344734041548431,-0.641146611765168,1.66292493388632,-1.258417442921
"Summary statistics",3.10867002379102,5.54600779854344,-0.433172198236934,-0.509391000505249,1.92076661601791,-1.03528270444802
"Summary statistics",3.10867002379102,5.54600779854344,-0.433172198236934,-0.509391000505249,1.92076661601791,-1.03528270444802
"Summary statistics",3.10867002379102,5.54600779854344,-0.433172198236934,-0.509391000505249,1.92076661601791,-1.03528270444802
"Summary statistics",3.03358291604719,5.70532095365359,0.00839544154584487,-0.487022428847933,1.89306000877901,-0.951216095178852
"Summary statistics",3.10867002379102,5.54600779854344,-0.433172198236934,-0.509391000505249,1.92076661601791,-1.03528270444802
"Summary statistics",3.10867002379102,5.54600779854344,-0.433172198236934,-0.509391000505249,1.92076661601791,-1.03528270444802
"Summary statistics",3.94209122787583,4.95959913828431,0.960030579785489,-0.765672842644793,1.27753689848929,-1.44055644585717
"Summary statistics",4.2365911119274,4.68223356967447,-0.555398078893682,-0.137937942337051,2.10257445699104,-1.3225624569427
"Summary statistics",3.62837056106952,5.4115420355522,-0.250417016577916,-0.769631438158381,1.47112461568434,-0.554346434885249
"Summary statistics",3.19047082670047,5.84745678418606,-0.783749920036674,-0.620556055169749,1.58219254082965,-0.755938066976716
"Summary statistics",4.54204243171945,4.88689365188705,0.724114065626917,-0.67225279185697,0.848983278194023,-0.863117831622847
"Summary statistics",4.54204243171945,4.88689365188705,0.724114065626917,-0.67225279185697,0.848983278194023,-0.863117831622847
"Summary statistics",4.18230180411984,5.15231257475533,0.31864202000584,-1.55763723310913,0.968480810405287,-1.2131106445306
"Summary statistics",3.50184610660477,5.43852090121859,0.52515358352636,-0.565824142704455,1.05037454132408,-1.13379651635447
"Summary statistics",3.50184610660477,5.43852090121859,0.52515358352636,-0.565824142704455,1.05037454132408,-1.13379651635447
"Summary statistics",4.54204243171945,4.88689365188705,0.724114065626917,-0.67225279185697,0.848983278194023,-0.863117831622847
"Summary statistics",4.54204243171945,4.88689365188705,0.724114065626917,-0.67225279185697,0.848983278194023,-0.863117831622847
"Summary statistics",3.65794517466422,5.42843410107558,-0.105160629410629,-0.880885862470897,1.37259804694625,-1.0552406458348
"Summary statistics",4.03408792981056,5.27999899129805,0.275009290562154,-0.835805045944076,1.42769578881419,-0.875934574199795
"Summary statistics",4.03408792981056,5.27999899129805,0.275009290562154,-0.835805045944076,1.42769578881419,-0.875934574199795
"Summary statistics",4.03408792981056,5.27999899129805,0.275009290562154,-0.835805045944076,1.42769578881419,-0.875934574199795
"Summary statistics",2.88564637630993,5.67131595059689,-1.1502872988927,-0.588848333440798,1.860053898726,-1.01187621157315
"Summary statistics",3.72778528639494,5.09760118282888,0.45784395777213,-0.206347684390345,1.42882578185347,-0.781460548757415
"Summary statistics",3.65860303947002,5.29924901162272,0.791070256770645,-0.400692669733536,1.37248804189539,-0.872508144182398
"Summary statistics",4.54204243171945,4.88689365188705,0.724114065626917,-0.67225279185697,0.848983278194023,-0.863117831622847
"Summary statistics",3.57810134040022,5.47227749354899,-0.386521013344685,-0.992429587221831,1.36011079894397,-1.20382479548891
"Summary statistics",3.78685688819514,4.93342308166849,0.894091827407866,0.553890546114595,1.55548827297579,-1.43873468648392
"Summary statistics",4.54204243171945,4.88689365188705,0.724114065626917,-0.67225279185697,0.848983278194023,-0.863117831622847
"Summary statistics",3.56045827073226,5.23748312366706,1.04149814434439,-0.284732073042366,1.2324369808393,-1.30372461820133
"Summary statistics",3.64898394439821,5.50489150472198,0.493457450225053,-0.703508500974044,0.794067432780488,-0.998663244867033
"Summary statistics",3.88914344973295,4.87407762954419,1.5135378068207,-0.304513061126425,0.974440939180391,-1.64165922998451
"Summary statistics",3.81516607951174,5.39579709342189,-0.762002634705998,-0.655825666068197,1.70071151414638,-0.770738826095488
"Summary statistics",3.81921989341143,4.88759192221052,1.75424339875812,0.439778030478539,1.41158696784078,-1.31866893686387
"Summary statistics",4.8280109624072,4.51014960869665,1.56580580560335,-0.792438036209223,0.841521533808983,-0.834247499625967
"Summary statistics",3.95530818878592,5.00724087987751,0.925306742259815,-0.746488739333643,1.07511583699494,-1.11189698334682
"Summary statistics",4.81407250740232,4.64084183675868,1.23155239893885,-1.41082209608696,0.722794039037282,-1.26778053825131
